budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY14-15,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,3961
FY14-15,Expense,Mayor's Office,10101,Employer OASDI,,43449
FY14-15,Expense,Mayor's Office,10101,Employer SSN Medical,,10810
FY14-15,Expense,Mayor's Office,10101,Employer Group Health,,84522
FY14-15,Expense,Mayor's Office,10101,Employer Dental Group,,2856
FY14-15,Expense,Mayor's Office,10101,Employer Group Life,,1434
FY14-15,Expense,Mayor's Office,10101,Employer Pension,,130684
FY14-15,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,880
FY14-15,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,2338
FY14-15,Expense,Mayor's Office,10101,Cable Television,,0
FY14-15,Expense,Mayor's Office,10101,Management Consultant,,0
FY14-15,Expense,Mayor's Office,10101,Pre-Employment Checks,,0
FY14-15,Expense,Mayor's Office,10101,Other Purchased Srvc,,0
FY14-15,Expense,Mayor's Office,10101,Devlop/Framing/Artwork,,430
FY14-15,Expense,Mayor's Office,10101,Personal Contract Service,,0
FY14-15,Expense,Mayor's Office,10101,Transport Non-employee,,16673
FY14-15,Expense,Mayor's Office,10101,Travel - Non-employee,,0
FY14-15,Expense,Mayor's Office,10101,Employee Out-of-town Travel,,817
FY14-15,Expense,Mayor's Office,10101,Employee Air Travel,,734
FY14-15,Expense,Mayor's Office,10101,Employee Local Travel/Park,,0
FY14-15,Expense,Mayor's Office,10101,Telephone & Telegraph,,0
FY14-15,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,1008
FY14-15,Expense,Mayor's Office,10101,Cell Phone Service,,4174
FY14-15,Expense,Mayor's Office,10101,Postage & Delivery Srvc,,73
FY14-15,Expense,Mayor's Office,10101,Printing/Binding,,4632
FY14-15,Expense,Mayor's Office,10101,Advertising & Promot'n,,0
FY14-15,Expense,Mayor's Office,10101,Subscriptions,,2761
FY14-15,Expense,Mayor's Office,10101,Registration,,1125
FY14-15,Expense,Mayor's Office,10101,Membership Dues,,0
FY14-15,Expense,Mayor's Office,10101,Other Rpr & Maint Srvc,,80
FY14-15,Expense,Mayor's Office,10101,Info Systems Charge,,106400
FY14-15,Expense,Mayor's Office,10101,Postal Service Charge,,2168
FY14-15,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,15931
FY14-15,Expense,Mayor's Office,10101,Surplus Property,,0
FY14-15,Expense,Mayor's Office,10101,Facilities Maint & Security,,93800
FY14-15,Expense,Mayor's Office,10101,Host & Hostess,,3356
FY14-15,Expense,Mayor's Office,10101,Offc & Admin Supply,,2801
FY14-15,Expense,Mayor's Office,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Mayor's Office,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Mayor's Office,10101,Interest Expense MIP,,26
FY14-15,Expense,Mayor's Office,10101,Rent Equipment,,4250
FY14-15,Expense,Mayor's Office,10101,Notary,,0
FY14-15,Expense,Mayor's Office,10101,Contribute/Grant Agency,,0
FY14-15,Expense,Mayor's Office,10101,Regular Pay,,132749
FY14-15,Expense,Mayor's Office,10101,Leave Pay,,5221
FY14-15,Expense,Mayor's Office,10101,Longevity,,578
FY14-15,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,713
FY14-15,Expense,Mayor's Office,10101,Employer OASDI,,8118
FY14-15,Expense,Mayor's Office,10101,Employer SSN Medical,,1899
FY14-15,Expense,Mayor's Office,10101,Employer Group Health,,20795
FY14-15,Expense,Mayor's Office,10101,Employer Dental Group,,721
FY14-15,Expense,Mayor's Office,10101,Employer Group Life,,327
FY14-15,Expense,Mayor's Office,10101,Employer Pension,,23019
FY14-15,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,581
FY14-15,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Mayor's Office,10101,Cell Phone Service,,-39
FY14-15,Expense,Mayor's Office,10101,Printing/Binding,,0
FY14-15,Expense,Mayor's Office,10101,Info Systems Charge,,10100
FY14-15,Expense,Mayor's Office,10101,Postal Service Charge,,44
FY14-15,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,1159
FY14-15,Expense,Mayor's Office,10101,Facilities Maint & Security,,12300
FY14-15,Expense,Mayor's Office,10101,Regular Pay,,77043
FY14-15,Expense,Mayor's Office,10101,Leave Pay,,0
FY14-15,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,916
FY14-15,Expense,Mayor's Office,10101,Employer OASDI,,4777
FY14-15,Expense,Mayor's Office,10101,Employer SSN Medical,,1117
FY14-15,Expense,Mayor's Office,10101,Employer Group Health,,0
FY14-15,Expense,Mayor's Office,10101,Employer Dental Group,,0
FY14-15,Expense,Mayor's Office,10101,Employer Group Life,,152
FY14-15,Expense,Mayor's Office,10101,Employer Pension,,13153
FY14-15,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,0
FY14-15,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Mayor's Office,10101,Info Systems Charge,,27300
FY14-15,Expense,Mayor's Office,10101,Postal Service Charge,,17
FY14-15,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,1415
FY14-15,Expense,Mayor's Office,10101,Facilities Maint & Security,,13700
FY14-15,Expense,Mayor's Office,10101,Regular Pay,,284614
FY14-15,Expense,Mayor's Office,10101,Longevity,,0
FY14-15,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,1466
FY14-15,Expense,Mayor's Office,10101,Employer OASDI,,15450
FY14-15,Expense,Mayor's Office,10101,Employer SSN Medical,,4035
FY14-15,Expense,Mayor's Office,10101,Employer Group Health,,14366
FY14-15,Expense,Mayor's Office,10101,Employer Dental Group,,863
FY14-15,Expense,Mayor's Office,10101,Employer Group Life,,456
FY14-15,Expense,Mayor's Office,10101,Employer Pension,,48592
FY14-15,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,107
FY14-15,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,376
FY14-15,Expense,Mayor's Office,10101,Employee Out-of-town Travel,,0
FY14-15,Expense,Mayor's Office,10101,Employee Air Travel,,0
FY14-15,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Mayor's Office,10101,Printing/Binding,,56
FY14-15,Expense,Finance,10101,Longevity,,0
FY14-15,Expense,Mayor's Office,10101,Membership Dues,,0
FY14-15,Expense,Mayor's Office,10101,Info Systems Charge,,10200
FY14-15,Expense,Mayor's Office,10101,Postal Service Charge,,142
FY14-15,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,1468
FY14-15,Expense,Mayor's Office,10101,Rent Equipment,,0
FY14-15,Expense,Mayor's Office,10101,Regular Pay,,208851
FY14-15,Expense,Mayor's Office,10101,Leave Pay,,63781
FY14-15,Expense,Mayor's Office,10101,Holiday Pay,,7822
FY14-15,Expense,Mayor's Office,10101,Overtime Pay,,13255
FY14-15,Expense,Mayor's Office,10101,Shift Differential Pay,,3398
FY14-15,Expense,Mayor's Office,10101,Longevity,,3410
FY14-15,Expense,Mayor's Office,10101,In-Service Train Supp,,600
FY14-15,Expense,Mayor's Office,10101,Pay Plan Improvement,,0
FY14-15,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,2236
FY14-15,Expense,Mayor's Office,10101,Fringe Benefits,,0
FY14-15,Expense,Mayor's Office,10101,Employer OASDI,,23210
FY14-15,Expense,Mayor's Office,10101,Employer SSN Medical,,3800
FY14-15,Expense,Mayor's Office,10101,Employer Group Health,,58100
FY14-15,Expense,Mayor's Office,10101,Employer Dental Group,,2955
FY14-15,Expense,Mayor's Office,10101,Employer Group Life,,800
FY14-15,Expense,Mayor's Office,10101,Employer Pension,,43400
FY14-15,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,2288
FY14-15,Expense,Mayor's Office,10101,TBI Background Check Service,,29
FY14-15,Expense,Mayor's Office,10101,Personal Contract Service,,3743
FY14-15,Expense,Mayor's Office,10101,Employee Local Travel/Park,,61
FY14-15,Expense,Mayor's Office,10101,Telephone & Telegraph,,1690
FY14-15,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Mayor's Office,10101,Cell Phone Service,,2214
FY14-15,Expense,Mayor's Office,10101,Subscriptions,,3776
FY14-15,Expense,Mayor's Office,10101,Registration,,258
FY14-15,Expense,Mayor's Office,10101,Membership Dues,,103
FY14-15,Expense,Mayor's Office,10101,Other Rpr & Maint Srvc,,1000
FY14-15,Expense,Mayor's Office,10101,Info Systems Charge,,100700
FY14-15,Expense,Mayor's Office,10101,Radio Shop Charge,,40200
FY14-15,Expense,Mayor's Office,10101,Postal Service Charge,,244
FY14-15,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,34020
FY14-15,Expense,Mayor's Office,10101,Fleet Management,,103400
FY14-15,Expense,Mayor's Office,10101,Facilities Maint & Security,,167800
FY14-15,Expense,Mayor's Office,10101,Host & Hostess,,2396
FY14-15,Expense,Mayor's Office,10101,Offc & Admin Supply,,3176
FY14-15,Expense,Mayor's Office,10101,Computer Software,,5700
FY14-15,Expense,Mayor's Office,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Mayor's Office,10101,Small Equipment Supply,,1000
FY14-15,Expense,Mayor's Office,10101,Rent Equipment,,1484
FY14-15,Expense,Mayor's Office,10101,Pay Plan Improvement,,0
FY14-15,Expense,Mayor's Office,10101,Fringe Benefits,,0
FY14-15,Expense,Election Commission,10101,Regular Pay,,385
FY14-15,Expense,Election Commission,10101,Overtime Pay,,0
FY14-15,Expense,Election Commission,10101,Other Special Pay,,2110
FY14-15,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,15
FY14-15,Expense,Election Commission,10101,Fringe Benefits,,0
FY14-15,Expense,Election Commission,10101,Employer OASDI,,2925
FY14-15,Expense,Election Commission,10101,Employer SSN Medical,,684
FY14-15,Expense,Election Commission,10101,Employer Group Health,,465
FY14-15,Expense,Election Commission,10101,Employer Dental Group,,16
FY14-15,Expense,Election Commission,10101,Employer Group Life,,0
FY14-15,Expense,Election Commission,10101,Employer Pension,,345
FY14-15,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,12
FY14-15,Expense,Election Commission,10101,Poll Workers,,262591
FY14-15,Expense,Election Commission,10101,Gas,,0
FY14-15,Expense,Election Commission,10101,Security Services,,0
FY14-15,Expense,Election Commission,10101,Temporary Service,,12639
FY14-15,Expense,Election Commission,10101,Employee Local Travel/Park,,540
FY14-15,Expense,Election Commission,10101,Allowance-Cell/Mobile Devices,,0
FY14-15,Expense,Election Commission,10101,Cell Phone Service,,372
FY14-15,Expense,Election Commission,10101,Postage & Delivery Srvc,,16927
FY14-15,Expense,Election Commission,10101,Printing/Binding,,22237
FY14-15,Expense,Election Commission,10101,Advertising & Promot'n,,51672
FY14-15,Expense,Election Commission,10101,Registration,,0
FY14-15,Expense,Election Commission,10101,Other Rpr & Maint Srvc,,4444
FY14-15,Expense,Election Commission,10101,Info Systems Charge,,37200
FY14-15,Expense,Election Commission,10101,Postal Service Charge,,3543
FY14-15,Expense,Election Commission,10101,Telecmmnct'n Charge,,3749
FY14-15,Expense,Election Commission,10101,Police SEU Services,,2616
FY14-15,Expense,Election Commission,10101,Facilities Maint & Security,,110000
FY14-15,Expense,Election Commission,10101,Host & Hostess,,390
FY14-15,Expense,Election Commission,10101,Offc & Admin Supply,,4893
FY14-15,Expense,Election Commission,10101,Computer Software,,0
FY14-15,Expense,Election Commission,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Election Commission,10101,Office Equipment < $10K,,0
FY14-15,Expense,Election Commission,10101,Food & Ice,,3516
FY14-15,Expense,Election Commission,10101,Repair & Maint Supply,,20063
FY14-15,Expense,Election Commission,10101,Small Equipment Supply,,303
FY14-15,Expense,Election Commission,10101,Insurance-Liability/PropDmg,,4242
FY14-15,Expense,Election Commission,10101,Rent Building & Land,,4275
FY14-15,Expense,Election Commission,10101,Rent Equipment,,-351
FY14-15,Expense,Election Commission,10101,Software License,,135012
FY14-15,Expense,Election Commission,10101,Poll Workers,,210
FY14-15,Expense,Election Commission,10101,Employee Local Travel/Park,,212
FY14-15,Expense,Election Commission,10101,Regular Pay,,1135797
FY14-15,Expense,Election Commission,10101,Leave Pay,,64401
FY14-15,Expense,Election Commission,10101,Holiday Pay,,5278
FY14-15,Expense,Election Commission,10101,Overtime Pay,,74209
FY14-15,Expense,Election Commission,10101,Out of Class Pay,,9324
FY14-15,Expense,Juvenile Court,10101,Leave Pay,,0
FY14-15,Expense,Election Commission,10101,Other Special Pay,,0
FY14-15,Expense,Election Commission,10101,Injured on Duty Pay,,7289
FY14-15,Expense,Election Commission,10101,Longevity,,8360
FY14-15,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,7742
FY14-15,Expense,Election Commission,10101,Fringe Benefits,,0
FY14-15,Expense,Election Commission,10101,Employer OASDI,,77339
FY14-15,Expense,Election Commission,10101,Employer SSN Medical,,18104
FY14-15,Expense,Election Commission,10101,Employer Group Health,,162005
FY14-15,Expense,Election Commission,10101,Employer Dental Group,,6179
FY14-15,Expense,Election Commission,10101,Employer Group Life,,3170
FY14-15,Expense,Election Commission,10101,Employer Pension,,180284
FY14-15,Expense,Election Commission,10101,FSA Pre-Tax Savings,,0
FY14-15,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,4444
FY14-15,Expense,Election Commission,10101,Electric,,3949
FY14-15,Expense,Election Commission,10101,Gas,,4728
FY14-15,Expense,Election Commission,10101,Cable Television,,0
FY14-15,Expense,Election Commission,10101,Security Services,,0
FY14-15,Expense,Election Commission,10101,Pre-Employment Checks,,0
FY14-15,Expense,Election Commission,10101,Internet Services,,0
FY14-15,Expense,Election Commission,10101,Employee Out-of-town Travel,,66
FY14-15,Expense,Election Commission,10101,Employee Local Travel/Park,,2577
FY14-15,Expense,Election Commission,10101,Allowance-Cell/Mobile Devices,,1266
FY14-15,Expense,Election Commission,10101,Cell Phone Service,,8
FY14-15,Expense,Election Commission,10101,Postage & Delivery Srvc,,1549
FY14-15,Expense,Election Commission,10101,Printing/Binding,,16224
FY14-15,Expense,Election Commission,10101,Advertising & Promot'n,,0
FY14-15,Expense,Election Commission,10101,Subscriptions,,0
FY14-15,Expense,Election Commission,10101,Tuition,,0
FY14-15,Expense,Election Commission,10101,Registration,,3484
FY14-15,Expense,Election Commission,10101,Membership Dues,,0
FY14-15,Expense,Election Commission,10101,Other Rpr & Maint Srvc,,114719
FY14-15,Expense,Election Commission,10101,Info Systems Charge,,98100
FY14-15,Expense,Election Commission,10101,Postal Service Charge,,29968
FY14-15,Expense,Election Commission,10101,Telecmmnct'n Charge,,16537
FY14-15,Expense,Election Commission,10101,Fleet Management,,2600
FY14-15,Expense,Election Commission,10101,Surplus Property,,0
FY14-15,Expense,Election Commission,10101,Facilities Maint & Security,,206300
FY14-15,Expense,Election Commission,10101,Host & Hostess,,0
FY14-15,Expense,Election Commission,10101,Offc & Admin Supply,,22605
FY14-15,Expense,Election Commission,10101,Computer Software,,0
FY14-15,Expense,Election Commission,10101,Computer Hardware <$10K,,5087
FY14-15,Expense,Election Commission,10101,Office Equipment < $10K,,2441
FY14-15,Expense,Election Commission,10101,Furniture/Fixtures<$10K,,0
FY14-15,Expense,Election Commission,10101,HHold & Jnitr Supply,,132
FY14-15,Expense,Election Commission,10101,Food & Ice,,1617
FY14-15,Expense,Election Commission,10101,Educational Supply,,270
FY14-15,Expense,Election Commission,10101,Medical Supply,,0
FY14-15,Expense,Election Commission,10101,Repair & Maint Supply,,0
FY14-15,Expense,Election Commission,10101,Small Equipment Supply,,4861
FY14-15,Expense,Election Commission,10101,Procure Card Clearing,,0
FY14-15,Expense,Election Commission,10101,Legal Settlement,,43333
FY14-15,Expense,Election Commission,10101,Rent Equipment,,10096
FY14-15,Expense,Election Commission,10101,Software License,,0
FY14-15,Expense,Election Commission,10101,Alarm Permits,,340
FY14-15,Expense,Election Commission,10101,Pay Plan Improvement,,0
FY14-15,Expense,Election Commission,10101,Fringe Benefits,,0
FY14-15,Expense,Election Commission,10101,Regular Pay,,0
FY14-15,Expense,Election Commission,10101,Leave Pay,,0
FY14-15,Expense,Election Commission,10101,Overtime Pay,,0
FY14-15,Expense,Election Commission,10101,Other Special Pay,,0
FY14-15,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,0
FY14-15,Expense,Election Commission,10101,Fringe Benefits,,0
FY14-15,Expense,Election Commission,10101,Employer OASDI,,0
FY14-15,Expense,Election Commission,10101,Employer SSN Medical,,0
FY14-15,Expense,Election Commission,10101,Employer Group Health,,0
FY14-15,Expense,Election Commission,10101,Employer Dental Group,,0
FY14-15,Expense,Election Commission,10101,Employer Group Life,,0
FY14-15,Expense,Election Commission,10101,Employer Pension,,0
FY14-15,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,0
FY14-15,Expense,Election Commission,10101,Electric,,0
FY14-15,Expense,Election Commission,10101,Employee Local Travel/Park,,0
FY14-15,Expense,Election Commission,10101,Printing/Binding,,0
FY14-15,Expense,Election Commission,10101,Telecmmnct'n Charge,,0
FY14-15,Expense,Election Commission,10101,Offc & Admin Supply,,0
FY14-15,Expense,Election Commission,10101,Computer Hardware <$10K,,0
FY14-15,Expense,Election Commission,10101,Office Equipment < $10K,,0
FY14-15,Expense,Election Commission,10101,Rent Equipment,,0
FY14-15,Expense,Election Commission,10101,Alarm Permits,,0
FY14-15,Expense,Election Commission,10101,Offc & Admin Supply,,0
FY14-15,Expense,Election Commission,10101,Offc & Admin Supply,,0
FY14-15,Expense,Law,10101,Regular Pay,,42985
FY14-15,Expense,Law,10101,Leave Pay,,5161
FY14-15,Expense,Law,10101,Holiday Pay,,0
FY14-15,Expense,Law,10101,Injured on Duty Pay,,0
FY14-15,Expense,Law,10101,YE Biweekly Sal/Fringe Accr,,257
FY14-15,Expense,Law,10101,Employer OASDI,,2803
FY14-15,Expense,Law,10101,Employer SSN Medical,,659
FY14-15,Expense,Law,10101,Employer Group Health,,5303
FY14-15,Expense,Law,10101,Employer Dental Group,,181
FY14-15,Expense,Law,10101,Employer Group Life,,86
FY14-15,Expense,Law,10101,Employer Pension,,8219
FY14-15,Expense,Law,10101,FSA Pre-Tax Savings,,64
FY14-15,Expense,Law,10101,Cafe Plan Pre-Tax Savings,,143
FY14-15,Expense,Law,10101,Cable Television,,0
FY14-15,Expense,Law,10101,Employee Local Travel/Park,,0
FY14-15,Expense,Law,10101,Allowance-Cell/Mobile Devices,,18
FY14-15,Expense,Law,10101,Cell Phone Service,,3
FY14-15,Expense,Law,10101,Printing/Binding,,0
FY14-15,Expense,Law,10101,Subscriptions,,2596
