budget_year,account_type,department,fund_code,account_category,bu_description,amount
FY16-17,Expense,Mayor's Office,10101,Employer SSN Medical,,29092
FY16-17,Expense,Mayor's Office,10101,Employer Group Health,,173153
FY16-17,Expense,Mayor's Office,10101,Employer Dental Group,,6236
FY16-17,Expense,Mayor's Office,10101,Employer Group Life,,3467
FY16-17,Expense,Mayor's Office,10101,Employer Pension,,186865
FY16-17,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,622
FY16-17,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,4544
FY16-17,Expense,Mayor's Office,10101,Cable Television,,1507
FY16-17,Expense,Mayor's Office,10101,Management Consultant,,43839
FY16-17,Expense,Mayor's Office,10101,Pre-Employment Checks,,110
FY16-17,Expense,Mayor's Office,10101,Other Purchased Srvc,,778
FY16-17,Expense,Mayor's Office,10101,Devlop/Framing/Artwork,,129
FY16-17,Expense,Mayor's Office,10101,Personal Contract Service,,118724
FY16-17,Expense,Mayor's Office,10101,Transport Non-employee,,14729
FY16-17,Expense,Mayor's Office,10101,Travel - Non-employee,,894
FY16-17,Expense,Mayor's Office,10101,Employee Out-of-town Travel,,16607
FY16-17,Expense,Mayor's Office,10101,Employee Air Travel,,4284
FY16-17,Expense,Mayor's Office,10101,Employee Local Travel/Park,,42
FY16-17,Expense,Mayor's Office,10101,Telephone & Telegraph,,18
FY16-17,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Mayor's Office,10101,Cell Phone Service,,17105
FY16-17,Expense,Mayor's Office,10101,Postage & Delivery Srvc,,0
FY16-17,Expense,Mayor's Office,10101,Printing/Binding,,2276
FY16-17,Expense,Mayor's Office,10101,Advertising & Promot'n,,11650
FY16-17,Expense,Mayor's Office,10101,Subscriptions,,4003
FY16-17,Expense,Mayor's Office,10101,Registration,,2990
FY16-17,Expense,Mayor's Office,10101,Membership Dues,,800
FY16-17,Expense,Mayor's Office,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Mayor's Office,10101,Info Systems Charge,,113500
FY16-17,Expense,Mayor's Office,10101,Postal Service Charge,,0
FY16-17,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,19237
FY16-17,Expense,Mayor's Office,10101,Surplus Property,,800
FY16-17,Expense,Mayor's Office,10101,Facilities Maint & Security,,0
FY16-17,Expense,Mayor's Office,10101,Host & Hostess,,8777
FY16-17,Expense,Mayor's Office,10101,Offc & Admin Supply,,8573
FY16-17,Expense,Mayor's Office,10101,Computer Hardware <$10K,,47930
FY16-17,Expense,Mayor's Office,10101,Furniture/Fixtures<$10K,,437
FY16-17,Expense,Mayor's Office,10101,Interest Expense MIP,,88
FY16-17,Expense,Mayor's Office,10101,Rent Equipment,,4767
FY16-17,Expense,Mayor's Office,10101,Notary,,0
FY16-17,Expense,Mayor's Office,10101,Contribute/Grant Agency,,1000
FY16-17,Expense,Mayor's Office,10101,Regular Pay,,0
FY16-17,Expense,Mayor's Office,10101,Leave Pay,,0
FY16-17,Expense,Mayor's Office,10101,Longevity,,0
FY16-17,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,0
FY16-17,Expense,Mayor's Office,10101,Employer OASDI,,0
FY16-17,Expense,Mayor's Office,10101,Employer SSN Medical,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Health,,0
FY16-17,Expense,Mayor's Office,10101,Employer Dental Group,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Life,,0
FY16-17,Expense,Mayor's Office,10101,Employer Pension,,0
FY16-17,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Mayor's Office,10101,Cell Phone Service,,0
FY16-17,Expense,Mayor's Office,10101,Printing/Binding,,0
FY16-17,Expense,Mayor's Office,10101,Info Systems Charge,,0
FY16-17,Expense,Mayor's Office,10101,Postal Service Charge,,0
FY16-17,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,0
FY16-17,Expense,Mayor's Office,10101,Facilities Maint & Security,,0
FY16-17,Expense,Mayor's Office,10101,Regular Pay,,0
FY16-17,Expense,Mayor's Office,10101,Leave Pay,,0
FY16-17,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,0
FY16-17,Expense,Mayor's Office,10101,Employer OASDI,,0
FY16-17,Expense,Mayor's Office,10101,Employer SSN Medical,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Health,,0
FY16-17,Expense,Mayor's Office,10101,Employer Dental Group,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Life,,0
FY16-17,Expense,Mayor's Office,10101,Employer Pension,,0
FY16-17,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Mayor's Office,10101,Info Systems Charge,,0
FY16-17,Expense,Mayor's Office,10101,Postal Service Charge,,0
FY16-17,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,0
FY16-17,Expense,Mayor's Office,10101,Facilities Maint & Security,,0
FY16-17,Expense,Mayor's Office,10101,Regular Pay,,0
FY16-17,Expense,Mayor's Office,10101,Longevity,,0
FY16-17,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,0
FY16-17,Expense,Mayor's Office,10101,Employer OASDI,,0
FY16-17,Expense,Mayor's Office,10101,Employer SSN Medical,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Health,,0
FY16-17,Expense,Mayor's Office,10101,Employer Dental Group,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Life,,0
FY16-17,Expense,Mayor's Office,10101,Employer Pension,,0
FY16-17,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Mayor's Office,10101,Employee Air Travel,,0
FY16-17,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Mayor's Office,10101,Printing/Binding,,0
FY16-17,Expense,Finance,10101,Longevity,,110
FY16-17,Expense,Mayor's Office,10101,Membership Dues,,0
FY16-17,Expense,Mayor's Office,10101,Info Systems Charge,,0
FY16-17,Expense,Mayor's Office,10101,Postal Service Charge,,0
FY16-17,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,0
FY16-17,Expense,Mayor's Office,10101,Rent Equipment,,0
FY16-17,Expense,Mayor's Office,10101,Regular Pay,,0
FY16-17,Expense,Mayor's Office,10101,Leave Pay,,0
FY16-17,Expense,Mayor's Office,10101,Holiday Pay,,0
FY16-17,Expense,Mayor's Office,10101,Overtime Pay,,0
FY16-17,Expense,Mayor's Office,10101,Shift Differential Pay,,0
FY16-17,Expense,Mayor's Office,10101,Longevity,,0
FY16-17,Expense,Mayor's Office,10101,In-Service Train Supp,,0
FY16-17,Expense,Mayor's Office,10101,Pay Plan Improvement,,0
FY16-17,Expense,Mayor's Office,10101,YE Biweekly Sal/Fringe Accr,,0
FY16-17,Expense,Mayor's Office,10101,Fringe Benefits,,0
FY16-17,Expense,Mayor's Office,10101,Employer OASDI,,0
FY16-17,Expense,Mayor's Office,10101,Employer SSN Medical,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Health,,0
FY16-17,Expense,Mayor's Office,10101,Employer Dental Group,,0
FY16-17,Expense,Mayor's Office,10101,Employer Group Life,,0
FY16-17,Expense,Mayor's Office,10101,Employer Pension,,0
FY16-17,Expense,Mayor's Office,10101,FSA Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,Cafe Plan Pre-Tax Savings,,0
FY16-17,Expense,Mayor's Office,10101,TBI Background Check Service,,0
FY16-17,Expense,Mayor's Office,10101,Personal Contract Service,,0
FY16-17,Expense,Mayor's Office,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Mayor's Office,10101,Telephone & Telegraph,,0
FY16-17,Expense,Mayor's Office,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Mayor's Office,10101,Cell Phone Service,,0
FY16-17,Expense,Mayor's Office,10101,Subscriptions,,0
FY16-17,Expense,Mayor's Office,10101,Registration,,0
FY16-17,Expense,Mayor's Office,10101,Membership Dues,,0
FY16-17,Expense,Mayor's Office,10101,Other Rpr & Maint Srvc,,0
FY16-17,Expense,Mayor's Office,10101,Info Systems Charge,,0
FY16-17,Expense,Mayor's Office,10101,Radio Shop Charge,,0
FY16-17,Expense,Mayor's Office,10101,Postal Service Charge,,0
FY16-17,Expense,Mayor's Office,10101,Telecmmnct'n Charge,,0
FY16-17,Expense,Mayor's Office,10101,Fleet Management,,0
FY16-17,Expense,Mayor's Office,10101,Facilities Maint & Security,,0
FY16-17,Expense,Mayor's Office,10101,Host & Hostess,,0
FY16-17,Expense,Mayor's Office,10101,Offc & Admin Supply,,0
FY16-17,Expense,Mayor's Office,10101,Computer Software,,0
FY16-17,Expense,Mayor's Office,10101,Furniture/Fixtures<$10K,,0
FY16-17,Expense,Mayor's Office,10101,Small Equipment Supply,,0
FY16-17,Expense,Mayor's Office,10101,Rent Equipment,,0
FY16-17,Expense,Mayor's Office,10101,Pay Plan Improvement,,0
FY16-17,Expense,Mayor's Office,10101,Fringe Benefits,,0
FY16-17,Expense,Election Commission,10101,Regular Pay,,30
FY16-17,Expense,Election Commission,10101,Overtime Pay,,0
FY16-17,Expense,Election Commission,10101,Other Special Pay,,8400
FY16-17,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,195
FY16-17,Expense,Election Commission,10101,Fringe Benefits,,0
FY16-17,Expense,Election Commission,10101,Employer OASDI,,41161
FY16-17,Expense,Election Commission,10101,Employer SSN Medical,,9724
FY16-17,Expense,Election Commission,10101,Employer Group Health,,1476
FY16-17,Expense,Election Commission,10101,Employer Dental Group,,46
FY16-17,Expense,Election Commission,10101,Employer Group Life,,9
FY16-17,Expense,Election Commission,10101,Employer Pension,,918
FY16-17,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,42
FY16-17,Expense,Election Commission,10101,Poll Workers,,1492975
FY16-17,Expense,Election Commission,10101,Gas,,0
FY16-17,Expense,Election Commission,10101,Security Services,,0
FY16-17,Expense,Election Commission,10101,Temporary Service,,0
FY16-17,Expense,Election Commission,10101,Employee Local Travel/Park,,2806
FY16-17,Expense,Election Commission,10101,Allowance-Cell/Mobile Devices,,0
FY16-17,Expense,Election Commission,10101,Cell Phone Service,,0
FY16-17,Expense,Election Commission,10101,Postage & Delivery Srvc,,90156
FY16-17,Expense,Election Commission,10101,Printing/Binding,,193566
FY16-17,Expense,Election Commission,10101,Advertising & Promot'n,,150935
FY16-17,Expense,Election Commission,10101,Registration,,0
FY16-17,Expense,Election Commission,10101,Other Rpr & Maint Srvc,,52320
FY16-17,Expense,Election Commission,10101,Info Systems Charge,,37200
FY16-17,Expense,Election Commission,10101,Postal Service Charge,,0
FY16-17,Expense,Election Commission,10101,Telecmmnct'n Charge,,7673
FY16-17,Expense,Election Commission,10101,Police SEU Services,,9256
FY16-17,Expense,Election Commission,10101,Facilities Maint & Security,,0
FY16-17,Expense,Election Commission,10101,Host & Hostess,,99
FY16-17,Expense,Election Commission,10101,Offc & Admin Supply,,7947
FY16-17,Expense,Election Commission,10101,Computer Software,,0
FY16-17,Expense,Election Commission,10101,Computer Hardware <$10K,,1716
FY16-17,Expense,Election Commission,10101,Office Equipment < $10K,,0
FY16-17,Expense,Election Commission,10101,Food & Ice,,8507
FY16-17,Expense,Election Commission,10101,Repair & Maint Supply,,129154
FY16-17,Expense,Election Commission,10101,Small Equipment Supply,,1625
FY16-17,Expense,Election Commission,10101,Insurance-Liability/PropDmg,,4098
FY16-17,Expense,Election Commission,10101,Rent Building & Land,,17520
FY16-17,Expense,Election Commission,10101,Rent Equipment,,50200
FY16-17,Expense,Election Commission,10101,Software License,,127070
FY16-17,Expense,Election Commission,10101,Poll Workers,,630
FY16-17,Expense,Election Commission,10101,Employee Local Travel/Park,,522
FY16-17,Expense,Election Commission,10101,Regular Pay,,1347065
FY16-17,Expense,Election Commission,10101,Leave Pay,,112860
FY16-17,Expense,Election Commission,10101,Holiday Pay,,13340
FY16-17,Expense,Election Commission,10101,Overtime Pay,,190054
FY16-17,Expense,Election Commission,10101,Out of Class Pay,,820
FY16-17,Expense,Juvenile Court,10101,Leave Pay,,34397
FY16-17,Expense,Election Commission,10101,Other Special Pay,,0
FY16-17,Expense,Election Commission,10101,Injured on Duty Pay,,0
FY16-17,Expense,Election Commission,10101,Longevity,,8140
FY16-17,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,18768
FY16-17,Expense,Election Commission,10101,Fringe Benefits,,0
FY16-17,Expense,Election Commission,10101,Employer OASDI,,99234
FY16-17,Expense,Election Commission,10101,Employer SSN Medical,,23208
FY16-17,Expense,Election Commission,10101,Employer Group Health,,198634
FY16-17,Expense,Election Commission,10101,Employer Dental Group,,8532
FY16-17,Expense,Election Commission,10101,Employer Group Life,,4728
FY16-17,Expense,Election Commission,10101,Employer Pension,,231969
FY16-17,Expense,Election Commission,10101,FSA Pre-Tax Savings,,67
FY16-17,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,5453
FY16-17,Expense,Election Commission,10101,Electric,,4155
FY16-17,Expense,Election Commission,10101,Gas,,4041
FY16-17,Expense,Election Commission,10101,Cable Television,,86
FY16-17,Expense,Election Commission,10101,Security Services,,0
FY16-17,Expense,Election Commission,10101,Pre-Employment Checks,,2297
FY16-17,Expense,Election Commission,10101,Internet Services,,1463
FY16-17,Expense,Election Commission,10101,Employee Out-of-town Travel,,0
FY16-17,Expense,Election Commission,10101,Employee Local Travel/Park,,7277
FY16-17,Expense,Election Commission,10101,Allowance-Cell/Mobile Devices,,4203
FY16-17,Expense,Election Commission,10101,Cell Phone Service,,0
FY16-17,Expense,Election Commission,10101,Postage & Delivery Srvc,,25289
FY16-17,Expense,Election Commission,10101,Printing/Binding,,42141
FY16-17,Expense,Election Commission,10101,Advertising & Promot'n,,21231
FY16-17,Expense,Election Commission,10101,Subscriptions,,294
FY16-17,Expense,Election Commission,10101,Tuition,,0
FY16-17,Expense,Election Commission,10101,Registration,,3542
FY16-17,Expense,Election Commission,10101,Membership Dues,,300
FY16-17,Expense,Election Commission,10101,Other Rpr & Maint Srvc,,45266
FY16-17,Expense,Election Commission,10101,Info Systems Charge,,66300
FY16-17,Expense,Election Commission,10101,Postal Service Charge,,0
FY16-17,Expense,Election Commission,10101,Telecmmnct'n Charge,,16300
FY16-17,Expense,Election Commission,10101,Fleet Management,,2500
FY16-17,Expense,Election Commission,10101,Surplus Property,,600
FY16-17,Expense,Election Commission,10101,Facilities Maint & Security,,0
FY16-17,Expense,Election Commission,10101,Host & Hostess,,6910
FY16-17,Expense,Election Commission,10101,Offc & Admin Supply,,31533
FY16-17,Expense,Election Commission,10101,Computer Software,,0
FY16-17,Expense,Election Commission,10101,Computer Hardware <$10K,,8323
FY16-17,Expense,Election Commission,10101,Office Equipment < $10K,,974
FY16-17,Expense,Election Commission,10101,Furniture/Fixtures<$10K,,0
FY16-17,Expense,Election Commission,10101,HHold & Jnitr Supply,,0
FY16-17,Expense,Election Commission,10101,Food & Ice,,356
FY16-17,Expense,Election Commission,10101,Educational Supply,,0
FY16-17,Expense,Election Commission,10101,Medical Supply,,0
FY16-17,Expense,Election Commission,10101,Repair & Maint Supply,,49
FY16-17,Expense,Election Commission,10101,Small Equipment Supply,,507
FY16-17,Expense,Election Commission,10101,Procure Card Clearing,,228
FY16-17,Expense,Election Commission,10101,Legal Settlement,,0
FY16-17,Expense,Election Commission,10101,Rent Equipment,,29554
FY16-17,Expense,Election Commission,10101,Software License,,0
FY16-17,Expense,Election Commission,10101,Alarm Permits,,52
FY16-17,Expense,Election Commission,10101,Pay Plan Improvement,,0
FY16-17,Expense,Election Commission,10101,Fringe Benefits,,0
FY16-17,Expense,Election Commission,10101,Regular Pay,,58841
FY16-17,Expense,Election Commission,10101,Leave Pay,,2229
FY16-17,Expense,Election Commission,10101,Overtime Pay,,2975
FY16-17,Expense,Election Commission,10101,Other Special Pay,,0
FY16-17,Expense,Election Commission,10101,YE Biweekly Sal/Fringe Accr,,869
FY16-17,Expense,Election Commission,10101,Fringe Benefits,,0
FY16-17,Expense,Election Commission,10101,Employer OASDI,,3583
FY16-17,Expense,Election Commission,10101,Employer SSN Medical,,838
FY16-17,Expense,Election Commission,10101,Employer Group Health,,17229
FY16-17,Expense,Election Commission,10101,Employer Dental Group,,531
FY16-17,Expense,Election Commission,10101,Employer Group Life,,256
FY16-17,Expense,Election Commission,10101,Employer Pension,,7501
FY16-17,Expense,Election Commission,10101,Cafe Plan Pre-Tax Savings,,478
FY16-17,Expense,Election Commission,10101,Electric,,0
FY16-17,Expense,Election Commission,10101,Employee Local Travel/Park,,46
FY16-17,Expense,Election Commission,10101,Printing/Binding,,0
FY16-17,Expense,Election Commission,10101,Telecmmnct'n Charge,,3168
FY16-17,Expense,Election Commission,10101,Offc & Admin Supply,,153
FY16-17,Expense,Election Commission,10101,Computer Hardware <$10K,,0
FY16-17,Expense,Election Commission,10101,Office Equipment < $10K,,0
FY16-17,Expense,Election Commission,10101,Rent Equipment,,1535
FY16-17,Expense,Election Commission,10101,Alarm Permits,,0
FY16-17,Expense,Election Commission,10101,Offc & Admin Supply,,0
FY16-17,Expense,Election Commission,10101,Offc & Admin Supply,,0
FY16-17,Expense,Law,10101,Regular Pay,,42276
FY16-17,Expense,Law,10101,Leave Pay,,5125
FY16-17,Expense,Law,10101,Holiday Pay,,4
FY16-17,Expense,Law,10101,Injured on Duty Pay,,1
FY16-17,Expense,Law,10101,YE Biweekly Sal/Fringe Accr,,535
FY16-17,Expense,Law,10101,Employer OASDI,,2752
FY16-17,Expense,Law,10101,Employer SSN Medical,,651
FY16-17,Expense,Law,10101,Employer Group Health,,5119
FY16-17,Expense,Law,10101,Employer Dental Group,,149
FY16-17,Expense,Law,10101,Employer Group Life,,84
FY16-17,Expense,Law,10101,Employer Pension,,7101
FY16-17,Expense,Law,10101,FSA Pre-Tax Savings,,48
FY16-17,Expense,Law,10101,Cafe Plan Pre-Tax Savings,,143
FY16-17,Expense,Law,10101,Cable Television,,259
FY16-17,Expense,Law,10101,Employee Local Travel/Park,,0
FY16-17,Expense,Law,10101,Allowance-Cell/Mobile Devices,,5
FY16-17,Expense,Law,10101,Cell Phone Service,,1
FY16-17,Expense,Law,10101,Printing/Binding,,0
FY16-17,Expense,Law,10101,Subscriptions,,3442
FY16-17,Expense,Law,10101,Info Systems Charge,,3500
FY16-17,Expense,Law,10101,Postal Service Charge,,0
FY16-17,Expense,Law,10101,Telecmmnct'n Charge,,1313
FY16-17,Expense,Law,10101,Facilities Maint & Security,,0
FY16-17,Expense,Law,10101,Host & Hostess,,99
FY16-17,Expense,Law,10101,Offc & Admin Supply,,0
FY16-17,Expense,Law,10101,Computer Software,,0
